AIY_adv	TUY_adv	OccTime_adv	HeadwayFoll_adv	GapFoll_adv	AIY_stop	TUY_stop	OccTime_stop	HeadwayFoll_stop	GapFoll_stop	travel_time	adv_indication	decision	car_follow	occ_ratio	month	day	hour
1.2	93.8	0.4	20.0	19.6	7.2	87.8	56.5	28.0	26.8	6.0	0.0	0.0	0.0	141.25	01	27	20
0.9	94.1	1.6	5.7	5.1	8.1	86.9	53.0	8.2	7.3	7.2	0.0	0.0	0.0	33.125	01	27	20
1.1	98.9	0.3	16.6	16.3	5.6	94.4	71.6	16.2	15.3	4.5	0.0	0.0	0.0	238.6667	01	27	20
100.0	0.0	0.7	59.4	58.8	5.5	94.5	70.2	27.7	26.1	5.5	1.0	0.0	0.0	100.2857	01	27	20
98.5	1.5	0.3	65.6	65.1	2.7	102.3	0.8	25.1	23.0	4.2	1.0	1.0	0.0	2.6667	01	27	20
0.5	104.5	0.7	19.5	19.0	7.0	98.0	61.6	24.4	23.0	6.5	0.0	0.0	0.0	88.0	01	27	20
3.2	101.8	0.4	13.5	13.2	10.0	95.0	56.9	16.9	16.3	6.8	0.0	0.0	0.0	142.25	01	27	20
98.1	1.9	0.4	61.3	60.7	2.6	92.2	0.8	41.8	39.9	4.5	1.0	1.0	0.0	2.0	01	27	20
98.8	1.2	0.9	53.8	52.9	3.2	91.6	0.7	61.8	37.9	4.4	1.0	1.0	0.0	0.7778	01	27	20
3.1	91.7	0.6	1.5	1.0	9.5	85.3	62.0	6.3	5.6	6.4	0.0	0.0	1.0	103.3333	01	27	20
2.5	92.3	0.4	59.1	58.7	10.9	83.9	57.8	51.6	49.5	8.4	0.0	0.0	0.0	144.5	01	27	20
98.7	5.3	0.3	5.1	4.7	102.9	1.1	0.9	4.0	3.1	4.2	1.0	1.0	0.0	3.0	01	27	21
102.3	1.7	0.2	5.1	4.9	1.9	97.6	0.7	4.8	4.1	3.6	1.0	1.0	0.0	3.5	01	27	21
102.0	2.0	0.8	6.2	5.9	2.3	97.2	0.8	6.7	5.9	4.3	1.0	1.0	0.0	1.0	01	27	21
1.0	99.0	0.2	47.0	46.6	6.6	93.4	57.0	43.2	31.0	5.6	0.0	0.0	0.0	285.0	01	27	21
1.4	98.6	0.5	102.9	102.1	6.8	93.2	58.9	104.0	103.2	5.4	0.0	0.0	0.0	117.8	01	27	21
1.0	99.0	0.3	52.0	51.5	7.2	92.8	53.9	48.1	32.3	6.2	0.0	0.0	0.0	179.6667	01	27	21
96.2	3.8	0.3	2.5	2.2	0.1	94.3	0.8	2.6	1.8	3.9	1.0	1.0	0.0	2.6667	01	27	21
0.8	93.6	0.4	77.8	75.0	6.5	87.9	69.8	34.9	32.1	5.7	0.0	0.0	0.0	174.5	01	27	21
1.8	92.6	0.3	5.6	5.3	8.7	85.7	67.4	8.6	7.8	6.9	0.0	0.0	0.0	224.6667	01	27	21
104.0	1.6	0.4	38.8	38.2	4.0	101.0	1.1	22.6	21.3	5.6	1.0	1.0	0.0	2.75	01	27	21
1.2	84.3	0.9	43.5	42.8	7.8	77.7	64.4	40.0	37.8	6.6	0.0	0.0	0.0	71.5556	01	27	21
1.0	84.5	0.3	23.9	23.6	8.4	77.1	64.1	26.7	25.8	7.4	0.0	0.0	0.0	213.6667	01	27	21
2.7	97.3	0.3	58.0	57.0	8.4	91.6	70.6	37.6	36.0	5.7	0.0	0.0	0.0	235.3333	01	27	21
104.6	0.4	0.3	36.4	36.0	3.9	91.1	0.8	35.1	34.0	4.3	1.0	1.0	0.0	2.6667	01	27	21
93.0	2.0	0.4	17.1	16.7	1.8	93.9	0.8	16.5	15.6	3.8	1.0	1.0	0.0	2.0	01	27	21
2.0	93.7	0.3	4.0	3.6	6.9	88.8	72.0	5.1	4.3	4.9	0.0	0.0	0.0	240.0	01	27	21
1.6	94.1	0.3	2.9	2.5	7.3	88.4	67.3	12.5	11.8	5.7	0.0	0.0	0.0	224.3333	01	27	21
2.9	101.4	0.3	1.0	0.6	9.5	94.8	71.7	16.8	15.3	6.6	0.0	0.0	1.0	239.0	01	27	21
3.4	100.9	0.8	27.3	26.9	11.8	92.5	67.9	25.5	23.6	8.4	0.0	0.0	0.0	84.875	01	27	21
2.1	97.9	0.4	93.5	92.8	8.4	91.6	70.5	30.6	28.7	6.3	0.0	0.0	0.0	176.25	01	27	21
2.6	97.4	0.3	91.1	90.5	9.2	90.8	67.6	31.8	26.5	6.6	0.0	0.0	0.0	225.3333	01	27	21
93.6	1.4	0.2	46.1	45.6	2.3	87.7	0.7	25.8	24.0	3.7	1.0	1.0	0.0	3.5	01	27	21
105.2	4.8	0.3	2.2	2.0	109.2	0.8	0.8	2.6	1.9	4.0	1.0	1.0	0.0	2.6667	01	27	21
107.5	2.5	0.2	2.3	2.0	1.8	98.2	0.8	2.6	1.8	4.3	1.0	1.0	0.0	4.0	01	27	21
0.4	99.6	0.3	6.2	5.7	4.2	95.8	0.7	6.4	5.5	3.8	0.0	1.0	0.0	2.3333	01	27	21
1.0	99.0	0.8	10.9	10.3	5.0	95.0	0.8	11.6	10.9	4.0	0.0	1.0	0.0	1.0	01	27	21
3.0	97.0	0.3	2.6	2.3	9.3	90.7	70.2	5.1	4.4	6.3	0.0	0.0	0.0	234.0	01	27	21
2.9	97.1	0.4	1.9	1.1	10.0	90.0	70.0	5.0	4.2	7.1	0.0	0.0	1.0	175.0	01	27	21
107.0	1.9	0.3	18.2	17.8	1.4	88.6	0.6	16.3	15.3	3.3	1.0	1.0	0.0	2.0	01	27	21
107.5	1.4	0.5	29.6	29.3	7.0	83.0	71.9	34.1	33.3	8.4	1.0	0.0	0.0	143.8	01	27	21
104.9	5.1	0.3	6.1	5.9	108.5	1.5	0.8	6.4	5.7	3.6	1.0	1.0	0.0	2.6667	01	27	21
105.1	4.9	0.6	100.2	99.6	109.1	0.9	0.8	23.3	22.4	4.0	1.0	1.0	0.0	1.3333	01	27	21
105.1	4.9	0.2	41.2	40.9	109.1	0.9	0.7	42.9	41.9	4.0	1.0	1.0	0.0	3.5	01	27	21
109.5	0.5	0.4	4.4	3.8	3.5	96.5	0.7	4.4	3.6	4.0	1.0	1.0	0.0	1.75	01	27	21
95.7	4.3	0.3	22.9	22.2	99.7	0.3	0.7	22.9	22.1	4.0	1.0	1.0	0.0	2.3333	01	27	21
99.3	0.7	0.3	4.4	4.1	3.2	96.8	0.8	5.0	4.4	3.9	1.0	1.0	0.0	2.6667	01	27	21
1.1	98.9	0.3	48.3	48.0	6.8	93.2	69.2	67.5	40.3	5.7	0.0	0.0	0.0	230.6667	01	27	21
1.0	99.0	0.4	5.3	5.0	7.4	92.6	69.8	7.7	7.0	6.4	0.0	0.0	0.0	174.5	01	27	21
3.6	96.4	0.4	4.3	4.0	11.1	88.9	65.2	7.9	7.1	7.5	0.0	0.0	0.0	163.0	01	27	21
0.6	99.4	0.5	34.6	34.3	8.9	91.1	65.7	39.3	38.6	8.3	0.0	0.0	0.0	131.4	01	27	21
94.4	5.6	0.3	32.5	31.9	98.7	1.3	0.9	13.0	10.9	4.3	1.0	1.0	0.0	3.0	01	27	21
3.1	92.3	0.3	33.7	33.2	11.2	84.2	53.3	32.4	30.3	8.1	0.0	0.0	0.0	177.6667	01	27	21
1.7	95.9	0.3	32.0	31.6	7.9	89.7	70.2	44.2	43.2	6.2	0.0	0.0	0.0	234.0	01	27	22
1.8	97.2	0.4	40.7	40.0	8.1	90.9	74.1	23.3	21.5	6.3	0.0	0.0	0.0	185.25	01	27	22
75.6	2.2	0.3	5.1	4.5	2.6	114.4	1.1	11.9	11.0	4.8	1.0	1.0	0.0	3.6667	01	27	22
77.0	0.8	0.6	1.4	1.1	4.7	112.3	68.4	2.1	1.0	5.5	1.0	0.0	1.0	114.0	01	27	22
76.8	1.0	0.4	18.8	18.5	4.9	112.1	72.0	20.7	20.0	5.9	1.0	0.0	0.0	180.0	01	27	22
105.2	4.6	0.4	35.5	34.3	109.3	0.5	0.9	26.4	24.3	4.1	1.0	1.0	0.0	2.25	01	27	22
106.8	3.0	0.1	34.8	34.2	0.6	99.4	0.8	24.3	22.5	3.6	1.0	1.0	0.0	8.0	01	27	22
109.5	0.3	0.3	2.7	2.6	6.4	93.6	72.1	5.8	5.0	6.7	1.0	0.0	0.0	240.3333	01	27	22
0.7	99.3	0.5	5.3	4.9	6.9	93.1	71.2	7.4	6.5	6.2	0.0	0.0	0.0	142.4	01	27	22
96.5	3.5	0.3	5.6	5.3	0.8	94.3	0.9	5.6	4.8	4.3	1.0	1.0	0.0	3.0	01	27	22
97.7	2.3	0.3	7.6	7.3	1.8	93.3	0.8	8.0	7.3	4.1	1.0	1.0	0.0	2.6667	01	27	22
2.7	92.4	0.5	15.5	15.1	11.8	83.3	64.2	21.4	20.8	9.1	0.0	0.0	0.0	128.4	01	27	22
1.3	98.7	0.3	48.6	47.9	6.9	93.1	51.9	37.8	35.7	5.6	0.0	0.0	0.0	173.0	01	27	22
104.5	4.3	0.4	21.3	21.0	0.1	101.7	1.0	21.5	20.7	4.4	1.0	1.0	0.0	2.5	01	27	22
111.1	4.7	0.3	2.0	1.7	115.6	0.2	0.8	1.9	1.0	4.5	1.0	1.0	0.0	2.6667	01	27	22
87.9	2.1	0.3	114.9	114.5	1.5	76.5	0.7	114.2	113.3	3.6	1.0	1.0	0.0	2.3333	01	27	23
2.2	75.8	0.3	4.3	4.0	9.0	69.0	52.1	7.5	6.8	6.8	0.0	0.0	0.0	173.6667	01	27	23
84.5	4.5	0.6	31.3	30.8	87.7	1.3	0.6	27.2	25.9	3.2	1.0	1.0	0.0	1.0	01	27	23
84.4	4.6	0.3	50.4	49.9	88.0	1.0	0.7	57.7	29.1	3.6	1.0	1.0	0.0	2.3333	01	27	23
87.8	1.2	0.4	53.5	53.2	3.2	75.8	0.8	14.9	13.8	4.4	1.0	1.0	0.0	2.0	01	27	23
1.1	77.9	0.4	5.6	5.0	6.8	72.2	53.8	8.1	7.5	5.7	0.0	0.0	0.0	134.5	01	27	23
1.2	77.8	0.3	5.8	5.5	7.8	71.2	52.6	8.8	8.1	6.6	0.0	0.0	0.0	175.3333	01	27	23
0.4	101.6	0.3	12.8	12.5	3.8	98.2	0.6	15.4	13.9	3.4	0.0	1.0	0.0	2.0	01	27	23
1.0	101.0	0.4	25.7	25.0	4.2	97.8	0.6	20.4	18.8	3.2	0.0	1.0	0.0	1.5	01	27	23
92.4	0.6	0.5	40.4	38.6	2.9	87.1	0.6	36.6	35.1	3.5	1.0	1.0	0.0	1.2	01	27	23
0.9	89.1	0.3	40.6	40.0	7.0	83.0	52.1	32.9	31.0	6.1	0.0	0.0	0.0	173.6667	01	27	23
94.4	2.1	0.3	42.5	41.9	3.0	90.0	1.0	27.9	25.5	5.1	1.0	1.0	0.0	3.3333	01	27	23
0.4	92.6	0.4	2.5	2.2	8.2	84.8	51.5	5.2	4.2	7.8	0.0	0.0	0.0	128.75	01	27	23
87.2	2.8	0.3	7.5	7.2	1.8	88.2	1.0	8.0	7.2	4.6	1.0	1.0	0.0	3.3333	01	27	23
2.5	75.5	0.5	47.3	46.3	8.5	69.5	50.7	36.8	33.7	6.0	0.0	0.0	0.0	101.4	01	27	23
88.7	1.3	0.2	37.1	36.6	2.1	75.9	0.7	34.0	33.0	3.4	1.0	1.0	0.0	3.5	01	28	00
99.7	2.3	0.4	12.4	12.0	1.6	88.4	0.9	7.5	5.7	3.9	1.0	1.0	0.0	2.25	01	28	00
3.6	86.4	0.3	28.8	28.5	10.8	79.2	46.0	32.9	32.3	7.2	0.0	0.0	0.0	153.3333	01	28	00
2.4	93.8	0.4	28.0	27.6	10.9	85.3	57.1	33.7	32.9	8.5	0.0	0.0	0.0	142.75	01	28	01
85.7	4.3	0.4	127.2	126.8	0.8	89.2	1.0	121.0	119.2	5.1	1.0	1.0	0.0	2.5	01	28	01
87.5	1.6	0.3	45.1	44.7	2.7	88.2	0.9	42.2	35.0	4.3	1.0	1.0	0.0	3.0	01	28	03
89.2	1.7	0.3	90.8	90.5	2.1	87.9	0.7	90.3	89.4	3.8	1.0	1.0	0.0	2.3333	01	28	03
2.0	103.3	0.4	190.5	189.7	8.0	97.3	56.1	16.7	16.0	6.0	0.0	0.0	0.0	140.25	01	28	03
2.1	87.9	0.4	71.2	70.9	8.8	81.2	48.3	69.0	38.8	6.7	0.0	0.0	0.0	120.75	01	28	03
97.9	3.9	0.4	103.9	103.7	0.8	83.4	0.8	105.5	104.9	4.7	1.0	1.0	0.0	2.0	01	28	04
0.0	84.2	0.3	9.0	8.7	5.6	78.6	61.6	10.5	9.7	5.6	0.0	0.0	0.0	205.3333	01	28	04
79.6	4.6	0.3	83.5	83.1	83.8	0.4	0.9	83.0	82.2	4.2	1.0	1.0	0.0	3.0	01	28	04
0.9	89.1	0.3	154.0	153.4	8.8	81.2	47.7	152.0	131.0	7.9	0.0	0.0	0.0	159.0	01	28	05
98.8	1.2	0.5	41.4	40.9	3.7	101.3	0.9	38.1	36.8	4.9	1.0	1.0	0.0	1.8	01	28	06
93.3	1.7	0.2	30.5	18.3	2.0	98.0	0.8	10.9	9.3	3.7	1.0	1.0	0.0	4.0	01	28	06
100.9	4.1	0.4	26.1	25.7	0.7	94.3	0.9	26.1	25.3	4.8	1.0	1.0	0.0	2.25	01	28	06
96.7	3.3	0.5	23.7	22.9	1.1	98.9	0.8	24.4	23.7	4.4	1.0	1.0	0.0	1.6	01	28	06
94.4	5.6	0.3	32.0	31.7	98.8	1.2	0.8	31.2	30.2	4.4	1.0	1.0	0.0	2.6667	01	28	06
90.2	4.8	0.3	24.6	24.1	94.2	0.8	0.8	20.5	19.3	4.0	1.0	1.0	0.0	2.6667	01	28	07
2.2	97.8	0.3	14.8	14.5	8.5	91.5	70.0	16.2	15.2	6.3	0.0	0.0	0.0	233.3333	01	28	07
2.4	97.6	0.8	27.3	26.5	10.6	89.4	52.4	30.9	30.0	8.2	0.0	0.0	0.0	65.5	01	28	07
92.7	2.3	0.4	30.7	30.4	2.7	97.3	0.9	31.3	30.4	5.0	1.0	1.0	0.0	2.25	01	28	07
2.0	98.0	0.3	47.0	46.7	8.4	91.6	48.6	49.2	48.3	6.4	0.0	0.0	0.0	162.0	01	28	07
1.1	93.9	1.3	23.1	22.7	8.1	86.9	67.7	26.0	25.2	7.0	0.0	0.0	0.0	52.0769	01	28	07
92.9	2.1	0.2	35.2	34.9	1.1	103.9	0.6	34.3	33.5	3.2	1.0	1.0	0.0	3.0	01	28	07
96.3	3.7	0.3	10.7	10.3	99.6	0.4	0.6	9.2	8.2	3.3	1.0	1.0	0.0	2.0	01	28	08
1.0	99.0	0.3	26.3	25.8	7.5	92.5	56.7	26.4	25.2	6.5	0.0	0.0	0.0	189.0	01	28	08
101.4	3.3	0.3	30.7	30.1	1.4	98.9	0.9	30.5	29.4	4.7	1.0	1.0	0.0	3.0	01	28	08
2.3	97.7	0.3	29.9	28.2	9.7	90.3	64.5	27.6	25.7	7.4	0.0	0.0	0.0	215.0	01	28	08
2.6	97.4	0.4	126.1	125.7	9.7	90.3	53.9	128.0	127.0	7.1	0.0	0.0	0.0	134.75	01	28	08
99.0	1.0	0.3	26.3	25.8	3.1	96.9	0.7	24.4	23.4	4.1	1.0	1.0	0.0	2.3333	01	28	08
98.9	1.1	2.1	7.5	7.1	9.2	90.8	65.5	12.1	10.9	10.3	1.0	0.0	0.0	31.1905	01	28	08
98.7	1.3	0.4	27.0	26.5	2.8	97.2	0.7	25.3	20.3	4.1	1.0	1.0	0.0	1.75	01	28	08
103.8	1.2	0.4	27.6	27.4	3.6	96.4	0.9	28.9	28.2	4.8	1.0	1.0	0.0	2.25	01	28	08
3.5	107.7	0.4	78.6	78.1	10.9	100.3	66.6	51.8	48.2	7.4	0.0	0.0	0.0	166.5	01	28	09
109.0	2.2	0.2	78.3	77.4	1.4	115.6	0.7	28.1	26.9	3.6	1.0	1.0	0.0	3.5	01	28	09
1.4	115.6	0.3	34.5	33.5	6.1	110.9	81.5	32.0	30.8	4.7	0.0	0.0	0.0	271.6667	01	28	09
1.3	115.7	0.4	3.5	3.3	7.5	109.5	79.6	6.1	5.4	6.2	0.0	0.0	0.0	199.0	01	28	09
112.8	4.2	0.3	2.6	2.3	116.7	0.3	0.8	2.6	1.8	3.9	1.0	1.0	0.0	2.6667	01	28	09
113.5	3.5	0.3	3.5	3.2	0.3	116.7	0.8	2.9	2.0	3.8	1.0	1.0	0.0	2.6667	01	28	09
113.2	3.8	0.6	2.3	1.9	0.7	116.3	0.8	18.8	17.4	4.5	1.0	1.0	0.0	1.3333	01	28	09
115.1	1.9	0.5	1.9	1.3	2.5	114.5	0.9	1.8	1.0	4.4	1.0	1.0	1.0	1.8	01	28	09
116.6	0.4	0.2	73.7	73.3	3.1	105.7	0.7	120.4	119.6	3.5	1.0	1.0	0.0	3.5	01	28	09
0.1	94.9	0.3	28.3	28.0	3.7	91.3	0.7	27.9	27.1	3.6	0.0	1.0	0.0	2.3333	01	28	09
0.7	99.3	0.3	18.8	18.3	7.0	93.0	67.0	19.1	17.9	6.3	0.0	0.0	0.0	223.3333	01	28	09
2.2	97.8	0.3	29.3	28.8	9.6	90.4	58.0	30.8	29.8	7.4	0.0	0.0	0.0	193.3333	01	28	09
2.4	97.6	0.3	19.8	19.3	10.1	89.9	66.6	22.2	21.1	7.7	0.0	0.0	0.0	222.0	01	28	09
2.9	99.2	0.4	35.7	34.8	9.1	93.0	62.6	27.4	25.7	6.2	0.0	0.0	0.0	156.5	01	28	09
0.1	99.9	0.3	25.4	24.9	4.6	95.4	0.9	22.3	20.6	4.5	0.0	1.0	0.0	3.0	01	28	09
2.3	97.7	0.3	20.1	19.7	9.8	90.2	72.6	20.7	19.6	7.5	0.0	0.0	0.0	242.0	01	28	09
94.6	5.4	0.3	11.1	10.8	98.9	1.1	0.8	11.9	11.2	4.3	1.0	1.0	0.0	2.6667	01	28	09
0.1	99.9	0.2	5.5	5.2	4.9	95.1	61.4	6.0	5.2	4.8	0.0	0.0	0.0	307.0	01	28	09
2.1	114.9	0.3	28.4	27.5	9.0	108.0	76.0	29.0	27.9	6.9	0.0	0.0	0.0	253.3333	01	28	10
95.2	4.8	0.3	11.8	11.4	98.8	1.2	0.7	10.7	9.7	3.6	1.0	1.0	0.0	2.3333	01	28	10
1.9	98.1	0.6	58.9	58.4	7.8	92.2	65.8	27.6	21.6	5.9	0.0	0.0	0.0	109.6667	01	28	10
94.8	5.2	0.4	17.7	17.2	99.4	0.6	0.9	16.0	14.9	4.6	1.0	1.0	0.0	2.25	01	28	10
2.6	92.4	1.5	50.5	50.0	11.1	83.9	62.2	47.8	37.9	8.5	0.0	0.0	0.0	41.4667	01	28	10
92.5	2.5	0.6	9.5	9.2	1.7	98.3	1.1	10.0	9.2	4.2	1.0	1.0	0.0	1.8333	01	28	10
96.4	3.6	0.3	64.4	63.9	0.2	99.8	0.7	33.3	29.7	3.8	1.0	1.0	0.0	2.3333	01	28	10
3.4	96.6	0.5	15.6	14.7	10.1	89.9	63.4	17.6	16.6	6.7	0.0	0.0	0.0	126.8	01	28	10
94.9	5.1	0.3	82.1	81.8	99.0	1.0	0.8	80.7	27.0	4.1	1.0	1.0	0.0	2.6667	01	28	10
0.0	100.0	0.2	49.2	48.7	5.3	94.7	66.1	18.3	16.8	5.3	0.0	0.0	0.0	330.5	01	28	10
94.9	5.1	0.3	28.1	27.7	99.5	0.5	1.0	25.0	24.1	4.6	1.0	1.0	0.0	3.3333	01	28	10
98.6	1.4	0.3	25.2	24.9	4.8	95.2	72.2	27.8	27.1	6.2	1.0	0.0	0.0	240.6667	01	28	10
96.2	3.8	0.3	17.4	16.4	0.7	99.3	0.8	8.2	6.6	4.5	1.0	1.0	0.0	2.6667	01	28	10
1.4	98.6	0.6	11.5	11.2	10.0	90.0	55.1	16.5	15.7	8.6	0.0	0.0	0.0	91.8333	01	28	10
0.3	99.7	0.3	10.3	10.0	5.6	94.4	58.0	11.7	10.9	5.3	0.0	0.0	0.0	193.3333	01	28	10
99.7	0.3	0.3	11.2	10.9	4.9	95.1	69.3	12.4	11.5	5.2	1.0	0.0	0.0	231.0	01	28	10
1.6	98.4	0.3	10.8	10.6	7.3	92.7	69.5	13.3	12.5	5.7	0.0	0.0	0.0	231.6667	01	28	10
97.6	2.4	0.3	8.5	8.2	2.2	97.8	0.8	8.9	8.1	4.6	1.0	1.0	0.0	2.6667	01	28	10
96.9	3.1	0.3	16.4	16.0	1.4	98.6	0.9	11.0	9.7	4.5	1.0	1.0	0.0	3.0	01	28	10
101.8	2.8	0.3	3.5	3.2	1.9	93.5	0.9	4.0	3.2	4.7	1.0	1.0	0.0	3.0	01	28	11
99.5	0.5	0.4	15.1	14.7	8.3	91.7	67.8	18.8	17.8	8.8	1.0	0.0	0.0	169.5	01	28	11
99.3	0.7	0.5	17.6	17.4	6.5	93.5	72.3	20.7	20.0	7.2	1.0	0.0	0.0	144.6	01	28	11
98.1	1.9	0.4	4.5	4.1	3.1	96.9	0.8	4.6	3.5	5.0	1.0	1.0	0.0	2.0	01	28	11
0.1	99.9	0.2	13.9	13.5	4.1	95.9	0.7	13.0	12.1	4.0	0.0	1.0	0.0	3.5	01	28	11
1.8	98.2	0.4	33.3	32.6	9.1	90.9	53.8	22.4	20.8	7.3	0.0	0.0	0.0	134.5	01	28	11
96.8	3.2	0.3	21.8	21.4	1.6	98.4	1.0	21.1	20.1	4.8	1.0	1.0	0.0	3.3333	01	28	11
99.9	0.1	0.3	22.2	21.4	3.5	96.5	0.7	17.0	15.6	3.6	1.0	1.0	0.0	2.3333	01	28	11
1.8	103.2	0.3	13.2	12.9	9.1	95.9	64.9	16.4	15.6	7.3	0.0	0.0	0.0	216.3333	01	28	11
105.0	0.0	0.4	10.4	9.9	7.0	88.0	53.7	11.7	10.7	7.0	1.0	0.0	0.0	134.25	01	28	11
2.3	92.7	0.3	16.4	16.0	8.7	86.3	47.6	16.8	15.7	6.4	0.0	0.0	0.0	158.6667	01	28	11
95.3	4.7	0.5	20.3	19.6	0.5	99.5	1.0	15.2	13.7	5.2	1.0	1.0	0.0	2.0	01	28	11
0.7	99.3	0.3	5.4	4.9	7.5	92.5	70.9	7.0	6.0	6.8	0.0	0.0	0.0	236.3333	01	28	11
97.2	2.8	0.3	46.5	45.6	0.8	99.2	0.7	17.3	15.9	3.6	1.0	1.0	0.0	2.3333	01	28	11
97.6	2.4	0.3	33.9	32.9	1.4	98.6	0.8	18.5	17.1	3.8	1.0	1.0	0.0	2.6667	01	28	11
0.6	99.4	0.3	8.8	8.4	4.2	95.8	0.6	7.7	6.6	3.6	0.0	1.0	0.0	2.0	01	28	11
0.1	99.9	1.1	6.8	6.3	5.7	94.3	68.0	8.3	7.5	5.6	0.0	0.0	0.0	61.8182	01	28	11
95.9	4.1	1.3	12.4	11.7	1.7	98.3	2.5	9.3	8.0	5.8	1.0	1.0	0.0	1.9231	01	28	11
98.2	1.8	0.2	14.8	14.5	1.5	98.5	0.6	13.5	12.6	3.3	1.0	1.0	0.0	3.0	01	28	11
94.8	5.2	0.6	4.5	4.2	99.5	0.5	1.0	4.8	4.0	4.7	1.0	1.0	0.0	1.6667	01	28	11
1.4	98.6	0.5	17.7	17.0	8.3	91.7	69.1	20.3	19.4	6.9	0.0	0.0	0.0	138.2	01	28	11
2.2	97.8	0.3	17.7	17.4	8.5	91.5	55.0	19.4	18.5	6.3	0.0	0.0	0.0	183.3333	01	28	12
1.8	98.2	0.4	16.4	16.1	9.5	90.5	55.3	19.4	18.4	7.7	0.0	0.0	0.0	138.25	01	28	12
95.8	4.2	0.3	42.0	41.6	100.0	0.0	1.0	22.5	20.9	4.2	1.0	1.0	0.0	3.3333	01	28	12
97.8	2.2	0.4	4.8	4.3	3.8	96.2	72.6	6.6	5.9	6.0	1.0	0.0	0.0	181.5	01	28	12
0.1	99.9	0.6	19.2	12.0	6.0	94.0	73.0	9.0	7.3	5.9	0.0	0.0	0.0	121.6667	01	28	12
2.3	97.7	0.4	13.5	11.8	9.7	90.3	71.8	11.0	9.7	7.4	0.0	0.0	0.0	179.5	01	28	12
94.8	5.2	0.7	3.0	2.6	99.3	0.7	1.2	2.6	1.6	4.5	1.0	1.0	0.0	1.7143	01	28	12
1.1	98.9	0.2	23.0	22.3	7.8	92.2	67.4	23.0	22.0	6.7	0.0	0.0	0.0	337.0	01	28	12
0.4	116.6	0.5	49.1	48.6	3.7	113.3	0.7	27.3	25.6	3.3	0.0	1.0	0.0	1.4	01	28	12
0.8	116.2	0.7	11.8	11.2	5.7	111.3	84.6	13.1	12.4	4.9	0.0	0.0	0.0	120.8571	01	28	12
112.4	4.6	1.1	6.4	6.0	1.9	115.1	2.3	7.3	6.3	6.5	1.0	1.0	0.0	2.0909	01	28	12
115.4	1.6	1.0	15.7	14.8	2.4	114.6	0.8	13.2	12.0	4.0	1.0	1.0	0.0	0.8	01	28	12
115.5	1.5	0.2	16.0	15.1	5.9	111.1	82.2	15.8	14.5	7.4	1.0	0.0	0.0	411.0	01	28	12
111.9	5.1	0.2	29.1	28.0	115.6	1.4	0.8	14.3	12.9	3.7	1.0	1.0	0.0	4.0	01	28	12
111.9	5.1	0.3	62.8	61.6	115.7	1.3	0.8	16.0	14.2	3.8	1.0	1.0	0.0	2.6667	01	28	12
114.1	2.9	0.3	2.2	1.9	1.0	116.0	0.8	2.3	1.5	3.9	1.0	1.0	0.0	2.6667	01	28	12
114.1	2.9	0.8	5.0	4.5	1.6	115.4	1.2	5.4	4.6	4.5	1.0	1.0	0.0	1.5	01	28	12
2.0	115.0	0.5	4.9	4.1	9.5	107.5	77.4	7.9	6.7	7.5	0.0	0.0	0.0	154.8	01	28	12
113.2	3.8	0.5	3.5	3.2	0.2	114.4	0.8	3.6	2.9	4.0	1.0	1.0	0.0	1.6	01	28	12
114.0	3.0	0.3	11.5	11.2	0.9	113.7	0.8	4.0	3.0	3.9	1.0	1.0	0.0	2.6667	01	28	12
3.0	111.6	0.4	6.0	5.7	10.6	104.0	77.5	9.7	8.9	7.6	0.0	0.0	0.0	193.75	01	28	12
0.5	99.5	0.3	25.8	24.8	6.5	93.5	56.5	16.1	14.7	6.0	0.0	0.0	0.0	188.3333	01	28	12
95.6	4.4	0.3	6.9	6.6	99.6	0.4	0.8	6.2	5.3	4.0	1.0	1.0	0.0	2.6667	01	28	12
96.8	3.2	0.2	5.0	4.8	100.0	0.0	0.6	10.5	9.5	3.2	1.0	1.0	0.0	3.0	01	28	12
99.8	0.2	0.4	4.2	3.9	5.3	94.7	66.5	5.7	4.9	5.5	1.0	0.0	0.0	166.25	01	28	12
96.9	3.1	0.6	15.9	15.1	1.4	98.6	0.9	14.7	13.6	4.5	1.0	1.0	0.0	1.5	01	28	12
96.6	3.4	0.3	16.0	14.7	0.4	99.6	0.7	6.2	4.9	3.8	1.0	1.0	0.0	2.3333	01	28	12
98.1	1.9	0.3	8.4	8.0	2.0	98.0	0.7	8.0	7.2	3.9	1.0	1.0	0.0	2.3333	01	28	12
2.0	98.0	0.4	5.4	5.1	8.0	92.0	66.6	7.6	6.9	6.0	0.0	0.0	0.0	166.5	01	28	12
94.0	6.0	0.7	6.9	6.1	100.0	0.0	1.1	5.3	4.0	6.0	1.0	1.0	0.0	1.5714	01	28	12
94.2	5.8	1.0	4.8	3.9	4.0	96.0	73.5	6.5	5.2	9.8	1.0	0.0	0.0	73.5	01	28	12
99.1	0.9	0.4	11.6	11.0	5.4	94.6	69.8	9.7	8.5	6.3	1.0	0.0	0.0	174.5	01	28	12
3.4	96.6	0.7	40.3	39.5	11.1	88.9	64.2	26.7	25.3	7.7	0.0	0.0	0.0	91.7143	01	28	12
